지역,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
광주 동구,324115,서석동,2019011217,0.003,0.6,0.047,0.018,76,54,광주 동구 서남로 1
광주 동구,324115,서석동,2019011218,0.003,0.6,0.044,0.021,60,42,광주 동구 서남로 1
광주 동구,324115,서석동,2019011219,0.004,0.7,0.041,0.027,76,58,광주 동구 서남로 1
광주 동구,324115,서석동,2019011220,0.004,0.7,0.035,0.03,78,62,광주 동구 서남로 1
광주 동구,324115,서석동,2019011221,0.004,0.8,0.025,0.04,102,84,광주 동구 서남로 1
광주 동구,324115,서석동,2019011222,0.005,0.8,0.029,0.033,110,91,광주 동구 서남로 1
광주 동구,324115,서석동,2019011223,0.005,0.9,0.009,0.049,114,94,광주 동구 서남로 1
광주 동구,324115,서석동,2019011224,0.003,1,0.003,0.05,116,90,광주 동구 서남로 1
광주 동구,324115,서석동,2019011301,0.003,1,0.003,0.043,105,84,광주 동구 서남로 1
광주 동구,324115,서석동,2019011302,0.003,0.9,0.006,0.036,103,77,광주 동구 서남로 1
광주 동구,324115,서석동,2019011303,0.003,0.9,0.007,0.034,90,72,광주 동구 서남로 1
광주 동구,324115,서석동,2019011304,0.002,0.9,0.004,0.034,95,76,광주 동구 서남로 1
광주 동구,324115,서석동,2019011305,0.002,1,0.003,0.034,88,74,광주 동구 서남로 1
광주 동구,324115,서석동,2019011306,0.002,1,0.002,0.034,94,76,광주 동구 서남로 1
광주 동구,324115,서석동,2019011307,0.003,1.2,0.002,0.035,96,79,광주 동구 서남로 1
광주 동구,324115,서석동,2019011308,0.003,1.2,0.002,0.04,96,80,광주 동구 서남로 1
광주 동구,324115,서석동,2019011309,0.003,1.2,0.003,0.038,98,78,광주 동구 서남로 1
광주 동구,324115,서석동,2019011310,0.004,1.2,0.007,0.037,101,78,광주 동구 서남로 1
광주 동구,324115,서석동,2019011311,0.005,1.1,0.017,0.032,108,90,광주 동구 서남로 1
광주 동구,324115,서석동,2019011312,0.005,0.9,0.032,0.025,121,93,광주 동구 서남로 1
광주 동구,324115,서석동,2019011313,0.004,0.8,0.045,0.021,110,87,광주 동구 서남로 1
광주 동구,324115,서석동,2019011314,0.004,0.7,0.052,0.019,89,72,광주 동구 서남로 1
광주 동구,324115,서석동,2019011315,0.004,0.7,0.055,0.018,83,66,광주 동구 서남로 1
광주 동구,324115,서석동,2019011316,0.004,0.7,0.054,0.02,72,55,광주 동구 서남로 1
광주 동구,324115,서석동,2019011317,0.003,0.9,0.05,0.022,72,58,광주 동구 서남로 1
광주 동구,324115,서석동,2019011318,0.003,0.8,0.047,0.022,81,57,광주 동구 서남로 1
광주 동구,324115,서석동,2019011319,0.003,0.6,0.042,0.025,79,54,광주 동구 서남로 1
광주 동구,324115,서석동,2019011320,0.003,0.6,0.036,0.029,69,47,광주 동구 서남로 1
광주 동구,324115,서석동,2019011321,0.003,0.5,0.049,0.015,70,48,광주 동구 서남로 1
광주 동구,324115,서석동,2019011322,0.004,0.7,0.041,0.024,66,46,광주 동구 서남로 1
광주 동구,324115,서석동,2019011323,0.004,0.9,0.023,0.042,80,56,광주 동구 서남로 1
광주 동구,324115,서석동,2019011324,0.004,0.9,0.019,0.045,88,61,광주 동구 서남로 1
광주 동구,324115,서석동,2019011401,0.004,1.1,0.008,0.052,92,66,광주 동구 서남로 1
광주 동구,324115,서석동,2019011402,0.003,1.2,0.007,0.048,104,73,광주 동구 서남로 1
광주 동구,324115,서석동,2019011403,0.005,0.9,0.038,0.021,90,67,광주 동구 서남로 1
광주 동구,324115,서석동,2019011404,0.004,1,0.026,0.029,109,84,광주 동구 서남로 1
광주 동구,324115,서석동,2019011405,0.003,1.1,0.007,0.042,109,87,광주 동구 서남로 1
광주 동구,324115,서석동,2019011406,0.003,1.1,0.004,0.042,101,78,광주 동구 서남로 1
광주 동구,324115,서석동,2019011407,0.003,1,0.002,0.051,97,81,광주 동구 서남로 1
광주 동구,324115,서석동,2019011408,0.003,1.2,0.002,0.045,99,77,광주 동구 서남로 1
광주 동구,324115,서석동,2019011409,0.003,1.2,0.003,0.046,102,78,광주 동구 서남로 1
광주 동구,324115,서석동,2019011410,0.003,1.3,0.005,0.048,109,83,광주 동구 서남로 1
광주 동구,324115,서석동,2019011411,0.005,1.6,0.008,0.059,117,91,광주 동구 서남로 1
광주 동구,324115,서석동,2019011412,0.006,1,0.038,0.027,149,102,광주 동구 서남로 1
광주 동구,324115,서석동,2019011413,0.005,0.9,0.04,0.026,111,84,광주 동구 서남로 1
광주 동구,324115,서석동,2019011414,0.005,0.9,0.039,0.03,106,81,광주 동구 서남로 1
광주 동구,324115,서석동,2019011415,0.005,0.9,0.038,0.034,106,82,광주 동구 서남로 1
광주 동구,324115,서석동,2019011416,0.004,0.6,0.04,0.032,103,71,광주 동구 서남로 1
광주 동구,324115,서석동,2019011417,0.004,0.6,0.046,0.029,68,51,광주 동구 서남로 1
광주 동구,324115,서석동,2019011418,0.004,0.9,0.04,0.035,88,66,광주 동구 서남로 1
광주 동구,324115,서석동,2019011419,0.004,1.2,0.033,0.039,110,79,광주 동구 서남로 1
광주 동구,324115,서석동,2019011420,0.004,1.2,0.029,0.041,135,99,광주 동구 서남로 1
광주 동구,324115,서석동,2019011421,0.003,1.1,0.011,0.05,139,109,광주 동구 서남로 1
광주 동구,324115,서석동,2019011422,0.003,1.1,0.005,0.054,127,102,광주 동구 서남로 1
광주 동구,324115,서석동,2019011423,0.003,1.1,0.007,0.049,131,102,광주 동구 서남로 1
광주 동구,324115,서석동,2019011424,0.003,1.1,0.005,0.047,131,106,광주 동구 서남로 1
광주 동구,324115,서석동,2019011501,0.003,1.1,0.005,0.045,137,106,광주 동구 서남로 1
광주 동구,324115,서석동,2019011502,0.003,1.1,0.01,0.038,132,107,광주 동구 서남로 1
광주 동구,324115,서석동,2019011503,0.003,1.1,0.007,0.042,142,106,광주 동구 서남로 1
광주 동구,324115,서석동,2019011504,0.003,1.1,0.005,0.042,140,111,광주 동구 서남로 1
광주 동구,324115,서석동,2019011505,0.003,1.1,0.006,0.04,138,109,광주 동구 서남로 1
광주 동구,324115,서석동,2019011506,0.003,1.1,0.006,0.044,134,107,광주 동구 서남로 1
광주 동구,324115,서석동,2019011507,0.003,1.2,0.003,0.05,131,104,광주 동구 서남로 1
광주 동구,324115,서석동,2019011508,0.003,1.4,0.002,0.053,138,112,광주 동구 서남로 1
광주 동구,324115,서석동,2019011509,0.005,1.6,0.003,0.056,151,114,광주 동구 서남로 1
광주 동구,324115,서석동,2019011510,0.005,1.7,0.004,0.061,160,124,광주 동구 서남로 1
광주 동구,324115,서석동,2019011511,0.004,1.6,0.007,0.059,187,136,광주 동구 서남로 1
광주 동구,324115,서석동,2019011512,0.004,1.2,0.024,0.037,177,136,광주 동구 서남로 1
광주 동구,324115,서석동,2019011513,0.003,1,0.043,0.017,156,114,광주 동구 서남로 1
광주 동구,324115,서석동,2019011514,0.003,0.9,0.042,0.019,115,89,광주 동구 서남로 1
광주 동구,324115,서석동,2019011515,0.003,0.8,0.043,0.02,107,75,광주 동구 서남로 1
광주 동구,324115,서석동,2019011516,0.003,0.8,0.04,0.023,81,49,광주 동구 서남로 1
광주 동구,324115,서석동,2019011517,0.003,1,0.033,0.021,76,47,광주 동구 서남로 1
광주 동구,324115,서석동,2019011518,0.002,0.9,0.031,0.017,79,61,광주 동구 서남로 1
광주 동구,324115,서석동,2019011519,0.002,0.7,0.031,0.018,95,63,광주 동구 서남로 1
광주 동구,324115,서석동,2019011520,0.002,0.7,0.032,0.014,80,37,광주 동구 서남로 1
광주 동구,324115,서석동,2019011521,0.002,0.5,0.033,0.011,65,26,광주 동구 서남로 1
광주 동구,324115,서석동,2019011522,0.002,0.4,0.033,0.01,45,20,광주 동구 서남로 1
광주 동구,324115,서석동,2019011523,0.002,0.4,0.031,0.009,43,12,광주 동구 서남로 1
광주 동구,324115,서석동,2019011524,0.002,0.4,0.035,0.007,28,13,광주 동구 서남로 1
광주 동구,324115,서석동,2019011601,0.002,0.4,0.037,0.006,30,12,광주 동구 서남로 1
광주 동구,324115,서석동,2019011602,0.002,0.4,0.036,0.005,32,11,광주 동구 서남로 1
광주 동구,324115,서석동,2019011603,0.002,0.4,0.035,0.005,36,12,광주 동구 서남로 1
광주 동구,324115,서석동,2019011604,0.002,0.4,0.033,0.006,38,14,광주 동구 서남로 1
광주 동구,324115,서석동,2019011605,0.002,0.4,0.032,0.006,39,12,광주 동구 서남로 1
광주 동구,324115,서석동,2019011606,0.002,0.4,0.031,0.006,40,14,광주 동구 서남로 1
광주 동구,324115,서석동,2019011607,0.003,0.4,0.029,0.009,49,15,광주 동구 서남로 1
광주 동구,324115,서석동,2019011608,0.003,0.5,0.022,0.016,50,14,광주 동구 서남로 1
광주 동구,324115,서석동,2019011609,0.003,0.5,0.02,0.018,55,16,광주 동구 서남로 1
광주 동구,324115,서석동,2019011610,0.003,0.5,0.024,0.014,60,17,광주 동구 서남로 1
광주 동구,324115,서석동,2019011611,0.003,0.5,0.024,0.015,59,19,광주 동구 서남로 1
광주 동구,324115,서석동,2019011612,0.003,0.5,0.03,0.013,62,18,광주 동구 서남로 1
광주 동구,324115,서석동,2019011613,0.002,0.4,0.034,0.011,46,17,광주 동구 서남로 1
광주 동구,324115,서석동,2019011614,0.002,0.5,0.036,0.013,37,17,광주 동구 서남로 1
광주 동구,324115,서석동,2019011615,0.002,0.5,0.036,0.014,30,10,광주 동구 서남로 1
광주 동구,324115,서석동,2019011616,0.002,0.5,0.033,0.015,31,14,광주 동구 서남로 1
광주 동구,324115,서석동,2019011617,0.002,0.6,0.034,0.016,35,13,광주 동구 서남로 1
광주 동구,324115,서석동,2019011618,0.002,0.5,0.03,0.018,35,17,광주 동구 서남로 1
광주 동구,324115,서석동,2019011619,0.002,0.5,0.023,0.024,29,17,광주 동구 서남로 1
광주 동구,324115,서석동,2019011620,0.002,0.4,0.029,0.017,27,15,광주 동구 서남로 1
광주 동구,324115,서석동,2019011621,0.002,0.4,0.029,0.018,29,13,광주 동구 서남로 1
광주 동구,324115,서석동,2019011622,0.002,0.4,0.029,0.016,25,11,광주 동구 서남로 1
광주 동구,324115,서석동,2019011623,0.002,0.4,0.033,0.011,27,13,광주 동구 서남로 1
광주 동구,324115,서석동,2019011624,0.002,0.4,0.033,0.01,27,14,광주 동구 서남로 1
광주 동구,324115,서석동,2019011701,0.002,0.5,0.023,0.02,19,12,광주 동구 서남로 1
광주 동구,324115,서석동,2019011702,0.002,0.5,0.015,0.029,27,16,광주 동구 서남로 1
광주 동구,324115,서석동,2019011703,0.002,0.6,0.008,0.035,26,16,광주 동구 서남로 1
광주 동구,324115,서석동,2019011704,0.003,0.6,0.006,0.037,35,19,광주 동구 서남로 1
광주 동구,324115,서석동,2019011705,0.003,0.6,0.004,0.039,33,19,광주 동구 서남로 1
광주 동구,324115,서석동,2019011706,0.003,0.7,0.002,0.041,30,19,광주 동구 서남로 1
광주 동구,324115,서석동,2019011707,0.003,0.9,0.002,0.044,37,20,광주 동구 서남로 1
광주 동구,324115,서석동,2019011708,0.003,1,0.002,0.045,36,22,광주 동구 서남로 1
광주 동구,324115,서석동,2019011709,0.003,1.1,0.003,0.051,44,28,광주 동구 서남로 1
광주 동구,324115,서석동,2019011710,0.004,1.2,0.005,0.051,62,33,광주 동구 서남로 1
광주 동구,324115,서석동,2019011711,0.004,1.1,0.009,0.047,66,36,광주 동구 서남로 1
광주 동구,324115,서석동,2019011712,,,,,,,광주 동구 서남로 1
광주 동구,324115,서석동,2019011713,,,,,,,광주 동구 서남로 1
광주 동구,324115,서석동,2019011714,,,,,50,28,광주 동구 서남로 1
광주 동구,324115,서석동,2019011715,0.003,0.5,0.039,0.015,43,23,광주 동구 서남로 1
광주 동구,324115,서석동,2019011716,0.003,0.5,0.039,0.015,41,23,광주 동구 서남로 1
광주 동구,324115,서석동,2019011717,0.003,0.6,0.036,0.019,43,25,광주 동구 서남로 1
광주 동구,324115,서석동,2019011718,0.003,0.5,0.035,0.018,44,26,광주 동구 서남로 1
광주 동구,324115,서석동,2019011719,0.003,0.6,0.028,0.021,52,25,광주 동구 서남로 1
광주 동구,324115,서석동,2019011720,0.003,0.7,0.02,0.027,55,36,광주 동구 서남로 1
광주 동구,324115,서석동,2019011721,0.003,0.7,0.012,0.035,52,38,광주 동구 서남로 1
광주 동구,324115,서석동,2019011722,0.002,0.7,0.013,0.032,55,39,광주 동구 서남로 1
광주 동구,324115,서석동,2019011723,0.003,0.7,0.01,0.037,60,38,광주 동구 서남로 1
광주 동구,324115,서석동,2019011724,0.003,0.9,0.004,0.046,61,41,광주 동구 서남로 1
광주 동구,324115,서석동,2019011801,0.003,0.9,0.005,0.04,67,38,광주 동구 서남로 1
광주 동구,324115,서석동,2019011802,0.003,1.1,0.002,0.04,58,36,광주 동구 서남로 1
광주 동구,324115,서석동,2019011803,0.002,0.9,0.003,0.037,58,36,광주 동구 서남로 1
광주 동구,324115,서석동,2019011804,0.002,1,0.002,0.038,54,34,광주 동구 서남로 1
광주 동구,324115,서석동,2019011805,0.002,1,0.002,0.037,51,33,광주 동구 서남로 1
광주 동구,324115,서석동,2019011806,0.002,0.9,0.002,0.036,52,34,광주 동구 서남로 1
광주 동구,324115,서석동,2019011807,0.003,1.1,0.002,0.039,53,36,광주 동구 서남로 1
광주 동구,324115,서석동,2019011808,0.003,1.2,0.002,0.045,63,36,광주 동구 서남로 1
광주 동구,324115,서석동,2019011809,0.003,1.5,0.003,0.048,62,39,광주 동구 서남로 1
광주 동구,324115,서석동,2019011810,0.004,1.5,0.004,0.052,86,61,광주 동구 서남로 1
광주 동구,324115,서석동,2019011811,0.004,1.3,0.006,0.053,94,53,광주 동구 서남로 1
광주 동구,324115,서석동,2019011812,0.004,1.1,0.014,0.047,107,64,광주 동구 서남로 1
광주 동구,324115,서석동,2019011813,0.003,0.7,0.039,0.017,98,57,광주 동구 서남로 1
광주 동구,324115,서석동,2019011814,0.003,0.7,0.039,0.018,71,41,광주 동구 서남로 1
광주 동구,324115,서석동,2019011815,0.003,0.7,0.037,0.024,74,45,광주 동구 서남로 1
광주 동구,324115,서석동,2019011816,0.003,0.6,0.04,0.024,77,45,광주 동구 서남로 1
광주 동구,324115,서석동,2019011817,0.003,0.7,0.038,0.027,74,42,광주 동구 서남로 1
광주 동구,324115,서석동,2019011818,0.003,0.8,0.033,0.032,82,45,광주 동구 서남로 1
광주 동구,324115,서석동,2019011819,0.003,1,0.027,0.038,78,49,광주 동구 서남로 1
광주 동구,324115,서석동,2019011820,0.003,0.9,0.026,0.037,81,50,광주 동구 서남로 1
광주 동구,324115,서석동,2019011821,0.003,0.9,0.008,0.053,82,48,광주 동구 서남로 1
광주 동구,324115,서석동,2019011822,0.002,0.8,0.004,0.05,84,54,광주 동구 서남로 1
광주 동구,324115,서석동,2019011823,0.002,0.7,0.01,0.04,81,50,광주 동구 서남로 1
광주 동구,324115,서석동,2019011824,0.002,0.7,0.006,0.041,75,48,광주 동구 서남로 1
광주 동구,324115,서석동,2019011901,0.002,0.8,0.006,0.04,74,49,광주 동구 서남로 1
광주 동구,324115,서석동,2019011902,0.002,0.8,0.007,0.036,72,52,광주 동구 서남로 1
광주 동구,324115,서석동,2019011903,0.002,0.8,0.008,0.034,73,54,광주 동구 서남로 1
광주 동구,324115,서석동,2019011904,0.002,0.8,0.006,0.035,72,50,광주 동구 서남로 1
광주 동구,324115,서석동,2019011905,0.002,0.8,0.003,0.037,69,52,광주 동구 서남로 1
광주 동구,324115,서석동,2019011906,0.002,0.8,0.004,0.035,69,50,광주 동구 서남로 1
광주 동구,324115,서석동,2019011907,0.002,0.7,0.002,0.038,68,50,광주 동구 서남로 1
광주 동구,324115,서석동,2019011908,0.002,0.8,0.002,0.042,66,51,광주 동구 서남로 1
광주 동구,324115,서석동,2019011909,0.003,0.8,0.004,0.042,73,50,광주 동구 서남로 1
광주 동구,324115,서석동,2019011910,0.003,1,0.008,0.044,67,48,광주 동구 서남로 1
광주 동구,324115,서석동,2019011911,0.004,1.3,0.009,0.055,88,63,광주 동구 서남로 1
광주 동구,324115,서석동,2019011912,0.004,1.2,0.011,0.059,119,80,광주 동구 서남로 1
광주 동구,324115,서석동,2019011913,0.003,0.9,0.024,0.043,116,81,광주 동구 서남로 1
광주 동구,324115,서석동,2019011914,0.002,0.9,0.023,0.041,62,44,광주 동구 서남로 1
광주 동구,324115,서석동,2019011915,0.002,0.6,0.017,0.044,38,19,광주 동구 서남로 1
광주 동구,324115,서석동,2019011916,0.002,0.5,0.015,0.045,57,35,광주 동구 서남로 1
광주 동구,324115,서석동,2019011917,0.002,0.5,0.016,0.041,48,33,광주 동구 서남로 1
광주 동구,324115,서석동,2019011918,0.002,0.6,0.004,0.052,51,34,광주 동구 서남로 1
광주 동구,324115,서석동,2019011919,0.002,0.8,0.002,0.058,45,32,광주 동구 서남로 1
광주 동구,324115,서석동,2019011920,0.002,0.8,0.002,0.058,46,32,광주 동구 서남로 1
광주 동구,324115,서석동,2019011921,0.002,0.8,0.006,0.05,44,34,광주 동구 서남로 1
광주 동구,324115,서석동,2019011922,0.002,0.5,0.016,0.031,48,38,광주 동구 서남로 1
광주 동구,324115,서석동,2019011923,0.002,0.5,0.023,0.023,49,37,광주 동구 서남로 1
광주 동구,324115,서석동,2019011924,0.002,0.4,0.024,0.021,44,35,광주 동구 서남로 1
광주 동구,324115,서석동,2019012001,0.002,0.5,0.024,0.02,39,29,광주 동구 서남로 1
광주 동구,324115,서석동,2019012002,0.002,0.5,0.029,0.017,41,35,광주 동구 서남로 1
광주 동구,324115,서석동,2019012003,0.002,0.3,0.041,0.008,38,29,광주 동구 서남로 1
광주 동구,324115,서석동,2019012004,0.002,0.4,0.038,0.01,23,17,광주 동구 서남로 1
광주 동구,324115,서석동,2019012005,0.002,0.4,0.038,0.011,25,17,광주 동구 서남로 1
광주 동구,324115,서석동,2019012006,0.003,0.4,0.039,0.01,31,21,광주 동구 서남로 1
광주 동구,324115,서석동,2019012007,0.003,0.5,0.035,0.014,39,33,광주 동구 서남로 1
광주 동구,324115,서석동,2019012008,0.003,0.6,0.034,0.016,51,40,광주 동구 서남로 1
광주 동구,324115,서석동,2019012009,0.004,0.7,0.034,0.012,60,45,광주 동구 서남로 1
광주 동구,324115,서석동,2019012010,0.003,0.6,0.033,0.009,91,59,광주 동구 서남로 1
